time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,5.3452935,5.08032,5.5736103,3.0190358,6.458296,7.1401186,6.755805,4.9387155,6.6840887,5.7629833,3.491339,4.5462084,6.202149,5.623061,7.0360956,4.834516,7.665186,6.6979628,3.4466226,5.8509827,5.377683,6.9644322,7.898051,7.619275,,,,
1,4.7981596,6.008341,7.101519,6.5365024,4.816582,5.90005,3.769906,5.7773976,6.492648,4.6056495,5.169752,6.5805125,5.7296076,6.1472454,6.2634387,5.842696,6.5151105,4.104903,3.725699,7.3156705,6.3183737,4.5170474,7.2285647,5.338035,,,,
2,2.0358415,0.72020423,3.400037,1.7248535,3.377762,2.2978349,0.8632626,3.6493096,1.69668,1.3330626,1.9896507,5.3604136,3.3410006,3.0861516,2.0773072,3.4547641,3.606234,1.9856734,1.1518719,1.5013454,2.5470343,2.905605,0.5346623,1.6399384,,,,
3,2.7928073,1.3408201,1.1947188,1.4034911,1.4005108,1.9318396,2.0904336,1.5569031,0.62771887,1.6487552,1.3280885,1.5598937,2.523908,2.1172776,2.3063295,1.5132045,1.1712184,1.22418,1.8832189,0.9500157,0.6185907,1.2284999,0.81064373,1.817318,,,,
4,0.69623655,1.4013727,1.6579973,0.65109456,0.61848694,0.6917088,0.7770184,0.23587616,1.6533864,0.37005574,0.42672458,1.0123546,0.67013997,0.31736422,0.18944652,1.3990362,0.9808372,1.0720246,0.2895127,0.5757854,1.237545,0.46227115,1.1038432,0.052016534,,,,
5,0.43098226,0.09181039,0.43332922,0.23484808,0.62665963,0.08598462,0.5095523,0.26990655,0.012461538,0.0009346153,0.29333422,0.26626155,0.43308002,0.3376869,0.30761307,0.027301151,0.39129227,0.013416922,0.008276538,0.0,0.09594346,0.049337305,0.31160074,0.4939546,,,,
6,0.35624424,0.98075414,0.66497886,0.6148835,0.24140078,0.73245806,0.7063096,0.1692277,0.0049534612,0.58679307,0.17969538,0.17504308,0.15501115,0.38713843,0.3488919,0.14934112,0.064644225,0.30570227,0.83419615,0.34813386,0.37445882,0.58317924,0.9798299,0.21071424,,,,
7,0.38907,0.06868385,0.54189,1.3580272,0.43590456,1.0235078,0.82035345,1.1616336,1.2682939,0.46471152,1.2500064,1.0501338,1.3830127,1.5466431,1.0729904,1.1363676,0.51878417,1.1738042,0.7756477,0.48922956,0.78803647,0.17185499,0.9288623,0.4042315,,,,
8,0.6023804,0.8856207,1.5985038,0.90311885,0.4559677,2.134163,1.168051,1.4257869,0.7372142,2.3709636,1.8763231,1.9581126,2.3483975,1.90485,0.3983954,1.7882619,0.62093765,0.26322922,0.5512257,1.0496873,0.72006917,0.47891766,1.3850896,0.86497617,,,,
9,0.56814224,1.9336466,0.919433,1.4638568,0.77361226,1.0900108,1.7309388,1.998436,1.1505843,1.6074243,1.2142004,1.5752318,0.7975903,0.7702166,3.2908118,2.5653634,1.6033742,1.4449672,2.6502886,1.2707653,1.5110341,1.822666,1.4502323,2.6480043,,,,
10,1.8780785,2.2718837,2.7090242,2.524147,2.1852968,0.60667956,2.7292845,2.584928,1.5441611,3.159935,2.3958347,1.7555606,4.0324707,2.9884012,4.2070255,1.4044671,1.5032666,2.7983732,2.2174997,2.0228298,3.9755938,4.961842,3.0515294,2.0444815,2.1835835,2.1747358,2.4994626,1.3604572
11,3.7533631,3.464349,2.710426,4.227961,3.0780935,4.825627,3.370462,3.7182012,4.696494,3.9934247,6.160777,4.149225,1.3836564,2.918835,2.3900294,4.1921034,4.6482577,3.1839957,2.5876591,3.432063,4.562751,2.0455408,2.3625414,3.3950217,,,,
12,4.2018642,6.3807645,8.488592,6.40171,7.6979594,7.111021,6.594635,8.010952,6.085447,7.711719,6.998203,4.931155,3.903286,6.0043216,6.0182376,5.1295633,6.2877293,8.235592,5.600153,7.0709887,5.690364,6.4577765,5.725703,7.1499944,,,,
13,6.5982904,6.5356607,5.6375275,7.1003246,5.9379644,5.8932376,5.935452,6.3012595,5.2972236,4.575202,5.5180616,6.8819265,5.287234,5.564648,4.9812503,3.9444299,5.0886693,6.0879803,5.9920373,6.7337165,4.895463,4.490536,5.6246185,4.207223,,,,
14,2.1998873,2.7970128,1.5419492,1.417988,0.9906299,4.0566564,2.8823118,2.7789645,4.123762,1.9227321,2.6892934,2.8904016,1.1055357,3.5775828,2.2007492,2.1283994,2.5809712,2.5369928,2.2886655,1.6655262,2.4548297,1.5756265,2.7961926,0.65242386,,,,
15,1.2837046,1.226444,0.97257113,0.8930457,0.14346346,0.6982511,0.9127143,1.6760976,1.2669438,1.1876261,1.2990946,0.5262092,1.0120742,1.0453674,0.96884304,0.6029931,0.61966044,2.5242093,1.1396699,0.57716656,0.74258304,1.0476934,0.8576757,0.26327077,,,,
16,0.03910846,0.1773381,0.54276234,0.1359554,0.7096119,0.6472108,0.13525961,0.18714115,1.1616647,1.5686895,0.6895384,1.7435874,0.23867996,0.32229695,0.27042577,0.4434646,0.5145369,0.6711681,0.8044338,0.49450496,1.216433,0.94268423,0.58065575,0.5986003,,,,
17,0.22528385,0.7711719,0.6821757,0.39047194,0.14969423,0.5595957,0.058756147,0.72381806,0.4338692,0.14268461,0.26737267,0.23020616,0.20138884,0.64669156,0.65133345,1.0748075,0.31110227,0.035702307,0.34920347,0.06354346,0.15907152,0.4725208,0.98753536,0.26684305,,,,
18,0.016283074,0.7343273,0.39840576,0.36992073,1.0479946,0.35710615,0.7184907,0.27153692,0.15588346,0.18410882,0.8252342,0.16215576,0.26285538,0.154575,0.5288262,0.6090265,0.16286191,0.20240654,0.61680454,0.6511258,0.39531115,0.0855796,0.5421288,0.3723715,,,,
19,0.20994578,1.6139042,0.39038885,1.143585,1.6422646,1.2771623,0.23225194,0.4789073,0.9396207,0.9197446,0.86592114,0.9710654,0.7882234,0.87858,1.4017049,0.77129656,1.4269189,0.5949034,0.5525757,0.32946232,0.40786615,0.5568958,0.32375076,0.5231562,,,,
20,1.3992437,1.0886918,2.4146514,1.2310961,1.9185265,1.479735,0.43708846,0.91100067,0.8969608,1.2084681,2.6132784,1.1766703,1.2642127,0.9072103,0.44446152,1.4190786,0.5584846,0.88394886,1.1309988,0.76198155,0.72644526,0.6391938,1.1505011,1.4921341,,,,
21,1.6544874,0.7273592,0.8779569,0.6717807,0.3670546,1.9553711,1.5160292,2.0549598,2.0775359,0.9366092,1.8076915,2.2766297,1.7238772,1.2276795,1.7925403,1.1914061,1.4569823,1.7068568,1.4404603,1.6461173,1.8145764,1.1197419,2.6686902,1.3186799,,,,
22,2.9657423,2.0915654,1.987335,2.4120138,2.4897013,3.761318,3.243271,5.121048,2.7008204,4.8659506,0.7245969,2.704247,2.5582187,1.5491145,3.6568174,3.5810206,1.9856421,2.72457,2.3840687,2.5243547,1.63971,2.4009748,1.6553594,3.301124,2.434268,3.1111474,2.0683246,2.4332087
23,3.6902661,4.713224,3.8640738,0.7179715,5.571606,2.7308006,3.1659575,4.940221,5.3447013,5.2537947,4.9030232,3.7394063,3.4273074,2.663342,3.0636587,6.2105813,2.2447073,3.0250485,2.828167,4.0589304,2.8806193,5.374318,3.6500676,2.3958864,,,,
24,5.0697584,4.0475388,7.725904,6.260449,6.477445,7.8097916,5.0586367,7.4276376,8.187417,4.342098,7.0991,5.2973585,7.364219,6.612611,6.1641,6.04909,7.7274,7.894768,6.962292,5.5491333,6.596619,5.8977237,6.008975,7.1431613,,,,
25,6.682967,7.1646366,7.099338,6.6890006,7.194056,5.625824,7.8162923,6.9712024,6.6655416,7.750173,4.9836597,6.2298555,6.239253,6.5722456,7.368622,7.2681193,6.794706,7.783082,5.0427375,5.4736786,6.6579294,5.527575,6.2355466,5.3081064,,,,
26,3.3696518,1.8042645,4.582492,4.0107565,3.6257882,4.5095706,2.5251231,2.0410857,3.3807635,4.066792,4.5263834,4.183993,3.2681837,5.229817,4.381394,3.6579702,3.3670974,1.9201152,2.8584795,3.7279317,3.4034848,3.9346166,3.222502,1.3205183,,,,
27,0.9119042,0.3407296,0.5310484,0.7769769,0.7595516,1.0297489,0.62816536,0.5461996,1.0412343,2.0035555,0.7877665,0.83115345,0.61263,0.33727154,1.9214445,0.83387417,1.5076696,1.6182345,1.2881181,0.16357844,1.0788991,0.8285157,0.8331058,0.98505336,,,,
28,0.56478804,0.6721027,0.7510569,0.3605123,0.3659123,0.19690268,0.78089184,0.23927194,0.435915,1.127115,0.19758807,0.42155308,0.014060769,0.14502114,0.5778935,0.18759806,0.7408073,0.80633414,0.66040957,0.14989154,0.5466254,0.46419233,0.09827999,0.85816383,,,,
29,0.81289726,0.039710768,0.62922454,0.28847423,0.082194224,0.01458,0.4834142,0.29784113,0.66244507,0.035473846,0.74086964,0.24447462,0.71107614,0.9495693,0.21105692,0.9438889,0.2054804,0.00031153846,1.1345712,0.37929806,0.34603614,0.16347462,0.23383038,0.54497427,,,,
30,1.0954938,0.5394703,0.016428461,0.27260655,0.72421265,0.3283096,0.35527843,0.36550727,0.2274542,0.24239768,0.050323844,0.09549692,0.43354732,0.172935,0.44402537,0.16788808,0.52715427,0.10365923,0.114272304,0.67274654,0.25088194,1.1294204,1.0115966,0.61165386,,,,
31,0.39467767,0.77545035,0.40724307,1.301483,0.9263077,0.3542711,0.9259236,0.9694766,0.8352554,0.68579996,0.212625,1.340498,0.88039726,0.28635576,1.3894095,0.056180768,1.746495,1.3411002,0.65117764,0.13793884,0.31674114,0.5229069,0.5557846,1.1260557,,,,
32,1.5902792,1.2974848,2.4315886,1.4704304,0.7878808,1.6880813,0.695385,1.0712458,0.7370272,2.032477,1.5811926,1.799581,0.7514826,1.4109887,0.78439146,0.39542538,0.918893,0.71204185,0.6592465,2.8148642,1.2824688,1.9539487,1.1608961,1.3284934,,,,
33,0.798878,1.8775697,1.0127596,0.5596373,0.6341781,1.2935908,1.5723656,2.3052497,0.7616699,2.5426936,1.0772169,1.5848688,1.4494637,1.1603458,0.8894216,0.937658,0.94430417,3.719406,2.2368774,0.5005592,1.2091327,2.5325274,1.8546818,0.7931561,,,,
34,2.6303606,0.90825915,1.9139884,4.580083,1.4309584,3.0856118,4.569833,1.1627758,2.4767306,2.1790557,2.9661992,1.5445246,1.6269681,4.302097,3.7292504,4.8729496,2.2268977,2.1086895,1.8441519,1.7648239,1.1883011,3.1280746,1.7290488,4.1032314,1.5202245,1.4202104,2.6176708,3.2238622
35,4.4634843,3.050543,2.038479,3.48786,2.0601103,2.9896474,1.2343674,4.010206,2.9458246,5.2875037,3.3940141,3.8403761,3.7378798,4.790143,3.192137,3.4754295,2.4938548,3.8602004,2.760989,2.850234,2.1467283,3.5070713,3.9975164,2.4206743,,,,
36,6.738255,8.543703,4.7544928,4.695819,5.432784,3.179686,6.8224115,5.9547663,4.422205,5.309799,4.8313594,5.6341,5.291356,6.6393104,5.2569003,4.667095,2.8608992,6.4702277,7.841682,7.4015512,5.9375906,4.5996885,4.5353975,5.908898,,,,
37,4.904145,3.7687743,4.130086,7.284101,3.310885,3.1402245,6.966021,5.325885,6.001051,6.2660666,6.0871286,5.8637977,4.888194,6.5467105,4.3517976,5.3618884,5.5975046,5.4757147,6.054968,4.614632,6.573596,4.908963,6.0893407,5.616592,,,,
38,4.182736,3.4336107,1.5795103,1.2286246,2.9524913,2.3240144,1.5367776,2.9942997,2.9274333,4.06513,1.2737459,2.3219585,2.2175825,2.027357,2.1610696,2.9132066,2.8751986,1.9413414,2.2061594,3.380971,1.6044647,2.549371,3.2646532,1.7175841,,,,
39,0.52361304,1.3522846,1.5888566,2.372957,0.5497096,0.41860387,0.60615,1.8903115,2.4851837,0.7445561,0.83150643,1.0523146,1.3005068,2.0888028,1.0219188,1.2765081,2.2811155,1.7114054,0.09476999,1.1694738,0.8635327,1.0931365,1.484948,1.1369493,,,,
40,0.6454454,0.2151796,0.3100742,0.9530999,0.68966305,1.0455232,0.499178,0.123794995,0.7679112,0.9544292,1.1422973,1.4467328,0.69357806,0.092693076,0.58164227,0.55096614,0.3772523,0.16045268,0.50983274,0.55573267,0.45246807,0.15885346,0.29390538,0.38322347,,,,
41,0.64971346,0.41449153,0.23981193,1.2102127,0.8567411,0.024860768,0.33976382,0.2418577,0.6934119,0.07368922,0.21555346,0.28661537,0.005690769,0.30249345,0.52724767,0.09574615,0.058423843,0.03843346,0.60415614,1.0274538,0.58443576,0.28361422,0.10269345,0.52475536,,,,
42,0.45626885,0.29961693,0.494505,0.6937858,0.09424038,0.93022263,0.09690923,0.6771392,0.05660654,0.6549992,0.7431438,0.41785616,0.22617692,0.7876835,0.60769725,0.12830192,0.50537765,0.5680176,0.020426538,0.6183311,0.44343346,0.70092,0.41137615,0.4138269,,,,
43,0.452115,0.28607538,0.31781074,0.7697804,0.47150308,0.042389996,2.1469464,0.7831558,1.4322357,0.17254037,0.8973865,0.7488346,0.597728,0.69972575,1.0876534,0.68864536,1.2061836,0.4877031,0.8721519,0.30214036,0.023926152,0.27341655,0.32714653,0.71979916,,,,
44,0.678188,1.3671969,1.0222199,1.6448607,1.445123,1.1589125,0.749115,0.5965961,0.5886207,0.79075724,1.89,0.59180886,1.777462,1.1505218,0.83503735,0.06890193,0.4105869,1.4011027,1.0958989,0.6719157,1.6190447,2.1040685,1.7169819,1.5539746,,,,
45,1.4208127,2.4807703,0.72259265,2.6580875,2.1652753,1.2285519,1.4305533,2.3456252,1.3450258,1.0101842,1.8978094,0.30912924,2.3869143,3.1204524,0.5570723,3.8082564,2.4641342,1.9045073,0.95388913,0.46708962,1.7509605,1.6696073,2.6810374,2.0951583,,,,
46,1.8501748,1.0319607,1.9718827,1.3639776,2.113051,1.1994958,0.8572916,2.3556356,3.1146162,2.3709426,1.9980414,3.3801715,2.1379845,3.5329397,3.1377738,1.1638453,3.4783995,3.5972414,2.9670715,3.673734,1.3776542,4.7051754,3.6748452,4.070447,1.9061272,3.2835324,3.0927773,1.6762223
47,3.2959628,3.552878,3.881738,3.9231105,3.4444628,2.4938343,4.4584475,5.009486,3.149259,3.0949786,2.1876957,5.878087,3.5325968,2.619945,2.8243244,2.4242053,3.338685,3.5404475,4.7203684,4.4772334,3.448741,4.3054404,4.977221,4.3033743,,,,
48,4.8581095,5.4103847,5.5994053,7.0717053,4.594289,6.388273,3.8236983,4.458219,4.1527348,7.2003913,5.5896125,4.7872868,5.9566355,6.680859,4.490837,6.5146327,5.6037984,6.060461,5.746566,5.8270984,6.9704647,5.9914975,5.3926063,4.569792,,,,
49,7.627541,6.34689,6.5754137,5.3512125,5.0947957,6.0623617,7.075298,5.860132,5.4900236,5.2120175,5.082407,6.1169124,5.8311586,5.536786,5.8285213,7.213994,4.360635,6.3863406,5.4862337,4.450046,4.637302,6.480862,6.1482534,7.046024,,,,
50,3.6677732,1.912576,1.6927855,3.9716685,3.9051867,4.9591208,1.6655364,3.182926,3.6908686,3.061021,3.0590684,4.1549153,3.6989276,3.899184,1.8679326,2.448038,3.9769754,4.8828044,3.5218902,3.7630727,3.8141444,2.957798,2.285716,2.3654494,,,,
51,1.1901911,0.91123956,1.1263362,1.4580518,1.0120119,1.4435343,2.9250135,1.2402139,1.3255858,0.6928407,0.66523844,0.99156463,1.1023165,0.49713227,0.46125346,1.4407616,0.5440292,1.2185099,0.7040769,0.8626084,1.2062665,0.9622176,0.48263535,1.03275,,,,
52,0.5965545,0.7069846,0.11469808,0.01917,0.19846037,0.92579883,0.23315538,0.4174511,0.38118806,0.8643115,0.07518461,0.60780114,0.6503781,0.03603461,0.14811577,0.13963152,0.04271192,0.12826039,0.13593462,0.6328176,0.84187037,0.053158842,0.25895074,0.4525719,,,,
53,0.34392804,0.030769615,1.021898,0.24789116,0.24895039,0.63109386,0.027166154,0.5365626,0.15727499,0.3955396,0.008183076,0.28420615,0.8218903,0.050033074,0.17433691,0.0075080763,0.05103,0.938956,0.11250692,0.14118925,0.006781154,0.08344038,0.82981384,0.039253846,,,,
54,0.41339076,0.02290846,0.15997499,0.80095494,0.15995422,1.2094338,0.27530655,0.11368037,0.03846461,0.27715498,0.17753538,0.23997808,0.47049576,0.07157077,1.3836253,0.95478225,0.9424142,0.7438915,0.045266535,0.57905656,0.003821538,0.6442303,0.31729153,0.5313808,,,,
55,0.18746306,1.120448,1.1843549,0.33403155,0.72731775,1.3933971,0.83968955,0.39700383,0.1675246,0.49801496,0.7192384,0.43468958,0.28391534,1.4943358,0.24738231,2.1712048,0.8825572,0.10632806,0.9214269,0.9602757,0.7232053,1.893697,1.1238439,0.06339808,,,,
56,0.8084526,2.1407468,0.28156847,1.3038716,0.16620575,1.7981375,1.2578781,1.1574796,1.4820921,1.7108134,1.3483074,2.8098378,1.3943007,1.2962388,1.0465305,0.35823807,0.9994361,2.7058778,0.717795,0.40711844,1.0787435,0.9400569,0.23339424,0.7695207,,,,
57,1.6430329,1.5133291,0.9455399,2.418016,1.7423307,1.1428891,1.8000276,1.115048,3.993217,2.292217,1.3447143,0.59681416,1.1867537,1.098495,2.897671,1.3449012,1.5257283,0.90759456,2.623694,1.3833658,2.2338345,2.6875904,2.37546,3.009181,,,,
58,1.8555335,2.2279778,2.9257097,2.9866257,2.428515,1.8894598,4.795989,3.0760164,3.2093236,3.8629315,2.4710505,2.0367658,4.716547,2.1765428,2.1807692,2.5358608,2.8702867,1.1969826,7.0928373,1.1843861,4.3440404,3.2085137,2.4403534,2.123062,1.3090117,3.2776647,5.278967,1.688206
59,3.5260026,4.0065923,2.6831458,3.1481688,4.2867794,3.8953936,3.0689757,3.5229185,5.206773,5.3337564,6.6453753,2.9001842,3.0203757,1.8557099,1.689307,3.6758733,6.775577,3.9020503,4.5619717,2.3589692,4.265377,3.7668428,3.3097742,5.2047586,,,,
60,5.094277,7.300301,4.7987103,6.3652706,6.878499,6.57532,6.745618,5.0033493,4.7626753,5.7490582,8.227242,7.2015123,6.4417114,4.763496,4.8696675,5.5262356,7.2739763,5.0811086,6.23322,6.042081,6.673476,6.541809,8.25364,5.4809375,,,,
61,7.1340847,5.88384,6.810812,5.2538986,4.8071737,6.3051853,6.7081394,3.797228,6.620743,6.0199404,5.668681,6.1278787,4.766424,6.3683753,5.7936497,5.0039096,4.078443,6.423861,6.514134,6.5567217,7.1537123,5.4869714,5.450729,4.766175,,,,
62,1.3612568,4.8249,1.6933362,3.6912322,1.7319982,0.442125,0.7877665,0.70661074,2.4027922,1.0905715,2.831168,1.9614981,2.9189696,2.057992,1.9285268,2.9721081,2.7452142,2.430945,1.3354926,2.2467945,1.984687,1.6800439,1.9016931,1.9345084,,,,
63,1.698435,0.82443464,0.8888607,1.1216735,1.1747493,1.191863,0.53195196,1.0412757,1.8768011,0.6801611,0.98573875,1.6823281,0.9957391,0.68356735,0.2783077,1.3576431,1.1415598,1.2474622,0.7790642,0.54436153,1.5189888,0.9613765,0.60954577,1.2797585,,,,
64,0.4465073,0.96157384,0.84866184,0.05844461,0.44926962,0.17160577,0.26048768,0.35755268,0.7303085,0.03687577,1.239757,0.089286916,0.43801266,0.47167963,0.4168592,1.0390638,0.43189615,0.18419193,0.59664804,0.55611694,0.3799938,0.2549527,0.0072173076,0.5498134,,,,
65,1.2364131,0.12663,0.7262481,0.9591023,0.7218138,0.63520616,0.0030530766,0.3016004,0.3993715,0.2804677,0.59219307,0.66519684,0.4470369,0.46660152,0.17456539,0.9208765,1.2887827,0.15849,0.35135305,1.1845003,0.56019807,0.18369347,1.3996177,0.018733844,,,,
66,0.33023077,0.7813695,0.3282577,0.52984387,0.4370988,0.50648886,0.58918154,1.0709239,0.68788725,0.9167434,0.4675569,0.108581536,0.61881924,0.15230076,1.0870097,0.43066037,0.14138652,0.9550938,0.092724234,0.29359382,0.22162846,1.1296073,0.28554577,0.40469885,,,,
67,0.43812686,0.7482323,0.25730997,0.66706616,0.880875,0.75896996,1.5886489,0.73282146,0.91288036,0.6074792,0.36153,0.6401077,0.65286,0.5610392,1.2359666,0.99834573,0.5562726,1.6488483,0.5228757,1.2144288,0.8687872,1.0667908,0.6094523,0.53690535,,,,
68,0.7711926,0.9159334,1.6374047,1.6365529,1.3713506,0.6069081,0.45192808,0.63625497,2.2224946,0.95994335,0.76133764,1.4299718,0.9182077,0.82762265,1.18557,1.0431451,1.518428,1.3279845,0.31631538,1.063156,1.2356447,0.6330565,1.0696776,1.1959443,,,,
69,0.8023777,3.1328723,0.6753115,1.379835,1.9109249,0.9025166,1.1834723,0.5445381,1.552884,0.7908093,1.4376254,1.4610842,2.0772555,0.6959353,1.7474504,1.3739988,0.6306473,0.7816292,1.3314012,0.88086456,1.2874119,1.5440158,0.93583035,2.7034166,,,,
70,2.2545,2.0195377,1.165777,1.8328952,2.3356454,3.9148026,2.9675493,2.3498826,4.6506977,3.4126856,1.5333403,1.3893679,1.759372,4.0206013,3.1230276,4.324974,1.1667634,2.7832015,2.1196556,2.3963435,3.388957,2.1165507,3.0874915,1.3462408,1.7780019,2.5540543,3.165906,1.8562914
71,6.2901073,4.1831927,4.698789,3.0165854,3.6690924,3.4731348,2.923103,5.4665656,3.856472,3.557738,4.125081,3.3847508,4.0774045,3.5248601,3.8012884,3.6522799,4.9299197,2.6466851,3.11013,2.5266078,5.709306,4.3056173,3.0584147,4.7532663,,,,
72,7.0125647,6.765753,7.3159823,7.252792,7.5974154,4.6786017,7.8126783,5.6191254,9.04579,6.3511577,6.5845313,3.8946462,5.2826953,5.830245,7.9190683,7.295545,6.759491,7.377999,6.0830894,6.664909,5.2274175,5.3913393,5.8791146,3.9704535,,,,
73,7.2186785,6.6941304,5.964175,6.2709885,7.029045,7.1393914,6.383662,7.4930086,6.4788265,5.764801,5.0509725,7.231835,6.864677,6.948398,7.563042,5.5930605,7.259531,5.3475165,6.4885254,7.7780457,8.662638,5.838677,7.910044,6.072144,,,,
74,3.461587,4.0016074,4.5822325,5.781499,3.233198,4.0960345,4.94343,4.237473,2.57364,4.909493,3.2430842,4.3403955,3.2889943,4.6064906,2.4921622,3.3767653,2.7779465,3.3262444,1.8754615,3.4988365,1.3557115,3.8546548,4.1824665,3.8496804,,,,
75,0.9365781,0.93984926,1.1184646,2.010742,0.9991143,1.283123,0.3778442,1.1030331,0.65911144,1.0611622,1.3654107,0.71617496,0.4940273,0.7444003,1.2286142,0.9486138,1.0589504,1.6449647,0.4155819,0.84005314,0.52168155,1.6888084,1.0622734,1.3669477,,,,
76,1.1812603,0.5126469,0.37312964,1.0742157,0.35995153,0.03537,0.3382269,0.4124769,0.28258616,0.112029225,1.3573108,0.5490242,0.33015808,0.42786694,0.759863,0.42257074,0.12705578,1.3116391,0.10400191,0.39003578,0.4104935,0.5911131,0.21896999,0.072972685,,,,
77,0.36271384,0.034985766,0.33073962,0.20699652,0.65303653,0.6712719,0.48257306,0.14109577,1.4516135,0.0037384613,0.036200766,0.6493499,0.48182538,0.11357653,0.34458226,0.6779388,0.02518269,0.89425033,0.014538461,0.28820422,0.716445,0.35354424,0.42312115,0.17659037,,,,
78,0.3048404,0.0138323065,0.82567036,0.75709033,0.27136037,0.1760296,0.00031153843,0.009595384,0.7095496,0.10413691,0.037945382,0.0054726917,1.1484554,0.7253238,0.37487417,0.01671923,0.14807421,0.39161423,1.0332173,0.55244076,0.055827692,0.45931152,0.08306654,0.6395573,,,,
79,0.4826873,0.57198465,0.8628577,0.8845824,0.95628804,0.8853923,0.19784768,0.73508537,0.120326534,0.6094419,0.17558306,0.29228538,1.1346127,1.7559034,0.5524615,0.15973614,0.26485962,1.5084172,0.15920654,0.5068315,0.80960536,0.46059924,0.9458619,0.3212896,,,,
80,0.9905573,0.7961365,1.3956299,1.0546824,1.0846107,0.75400615,2.165566,1.1673036,1.220753,1.3817042,2.2484872,1.9995992,0.6864958,0.971865,1.1703877,1.7319045,0.4928123,0.5116396,1.1961519,0.5202588,0.8218175,1.2387702,1.0639246,0.46475303,,,,
81,2.1460843,2.493107,1.5380757,2.9410682,1.2181879,1.542188,1.8224584,1.3066442,0.46613422,1.2543888,1.0614946,1.152713,2.570068,1.5051252,1.782488,1.9989656,3.5676763,1.2708068,0.9856557,1.02033,0.42250845,0.8728788,1.189298,2.201476,,,,
82,1.0215657,3.2793577,0.9462565,1.654134,2.5040114,1.5157903,4.1407194,1.9646341,5.731747,3.3847616,4.6872516,3.1661131,4.4130254,2.8137114,2.9434984,2.1795645,0.7932911,2.2329414,1.8828553,2.574024,2.2381544,1.7094325,3.1175761,2.5472836,1.3276004,0.96141803,2.690664,1.8021252
